wavelength,FF01-460_60,FF01-530_43,FF01-565_24,FF01-623_24,FF03-525_50,FF01-523_610,FF01-618_50,FF01-609_57,FF01-609_54,FF01-558_20
1583,0.93544456,0.91633981,0.92819512,0.61143666,0.87907806,0.70023134,0.89668839,0.67491243,0.71916996,0.80679555
1583.1,0.93550554,0.91616468,0.92770489,0.61214377,0.87745092,0.70124555,0.89757885,0.67345762,0.72053878,0.80598303
1583.2,0.93556652,0.91598955,0.92721466,0.61285087,0.87582378,0.70225975,0.8984693,0.67200282,0.72190759,0.80517051
1583.3,0.9356057,0.91581632,0.92662282,0.61359383,0.87418596,0.70320719,0.89932002,0.67055613,0.72327143,0.80436695
1583.4,0.93564487,0.91564309,0.92603097,0.61433678,0.87254815,0.70415463,0.90017073,0.66910944,0.72463527,0.8035634
1583.5,0.93566211,0.91547169,0.92533957,0.61511533,0.87090059,0.70503327,0.90098125,0.66767113,0.72599372,0.80276918
1583.6,0.93567935,0.91530029,0.92464818,0.61589388,0.86925302,0.7059119,0.90179178,0.66623282,0.72735218,0.80197496
1583.7,0.93567456,0.91513064,0.92385951,0.61670776,0.8675966,0.70671983,0.90256169,0.66480314,0.72870484,0.80119042
1583.8,0.93566978,0.91496098,0.92307085,0.61752164,0.86594018,0.70752776,0.90333161,0.66337347,0.73005751,0.80040588
1583.9,0.93564287,0.91479297,0.92218739,0.61837057,0.8642758,0.70826319,0.90406056,0.66195267,0.73140397,0.79963136
1584,0.93561596,0.91462497,0.92130393,0.61921949,0.86261141,0.70899861,0.90478951,0.66053187,0.73275044,0.79885685
1584.1,0.93556685,0.91445852,0.92032835,0.62010314,0.86093993,0.70965986,0.90547715,0.65912019,0.7340903,0.7980927
1584.2,0.93551775,0.91429208,0.91935278,0.6209868,0.85926846,0.71032111,0.90616479,0.65770852,0.73543015,0.79732855
1584.3,0.93544639,0.9141271,0.91828792,0.62190486,0.85759076,0.71090666,0.90681077,0.6563062,0.73676299,0.79657509
1584.4,0.93537503,0.91396212,0.91722307,0.62282293,0.85591307,0.7114922,0.90745675,0.65490388,0.73809582,0.79582164
1584.5,0.93528138,0.91379851,0.91607194,0.62377504,0.85423001,0.71200064,0.90806077,0.65351114,0.73942121,0.7950792
1584.6,0.93518773,0.91363489,0.91492082,0.62472716,0.85254696,0.71250909,0.90866479,0.65211841,0.7407466,0.79433675
1584.7,0.93507175,0.91347253,0.91368659,0.62571295,0.85085938,0.7129392,0.90922657,0.65073548,0.74206412,0.79360564
1584.8,0.93495578,0.91331018,0.91245235,0.62669875,0.84917181,0.7133693,0.90978835,0.64935256,0.74338165,0.79287453
1584.9,0.93481747,0.91314897,0.91113829,0.62771782,0.84748054,0.71371999,0.91030767,0.64797965,0.74469089,0.79215505
1585,0.93467916,0.91298776,0.90982423,0.6287369,0.84578928,0.71407068,0.91082699,0.64660675,0.74600013,0.79143557
1585.1,0.93451853,0.91282758,0.90843374,0.62978883,0.84409513,0.71434102,0.91130367,0.64524408,0.74730068,0.79072801
1585.2,0.93435789,0.91266741,0.90704326,0.63084077,0.84240099,0.71461137,0.91178035,0.64388141,0.74860122,0.79002046
1585.3,0.93417495,0.91250815,0.90557986,0.63192511,0.84070476,0.71480062,0.91221426,0.64252916,0.74989265,0.78932512
1585.4,0.93399201,0.91234889,0.90411646,0.63300946,0.83900853,0.71498987,0.91264817,0.64117692,0.75118408,0.78862979
1585.5,0.9337868,0.91219043,0.90258373,0.63412574,0.837311,0.71509744,0.91303923,0.63983529,0.75246598,0.78794694
1585.6,0.93358159,0.91203196,0.901051,0.63524203,0.83561347,0.71520501,0.91343028,0.63849367,0.75374788,0.7872641
1585.7,0.93335416,0.91187416,0.8994526,0.63638975,0.8339154,0.71523049,0.91377844,0.63716285,0.75501983,0.78659402
1585.8,0.93312674,0.91171636,0.89785421,0.63753747,0.83221732,0.71525597,0.91412659,0.63583202,0.75629179,0.78592393
1585.9,0.93287716,0.9115591,0.89619386,0.6387161,0.83051946,0.71519913,0.91443186,0.63451218,0.75755339,0.78526688
1586,0.93262759,0.91140184,0.89453352,0.63989472,0.82882159,0.71514229,0.91473712,0.63319234,0.75881499,0.78460982
1586.1,0.93235594,0.91124498,0.89281498,0.6411037,0.82712465,0.71500307,0.91499955,0.63188365,0.76006583,0.78396604
1586.2,0.9320843,0.91108812,0.89109645,0.64231268,0.82542772,0.71486385,0.91526198,0.63057495,0.76131667,0.78332226
1586.3,0.9317907,0.91093153,0.88932349,0.64355142,0.82373241,0.71464237,0.91548172,0.62927755,0.76255636,0.782692
1586.4,0.93149709,0.91077493,0.88755054,0.64479017,0.82203711,0.71442089,0.91570145,0.62798016,0.76379605,0.78206174
1586.5,0.93118162,0.91061846,0.88572694,0.64605808,0.82034411,0.71411743,0.91587868,0.62669421,0.7650242,0.78144522
1586.6,0.93086616,0.91046198,0.88390335,0.64732598,0.81865111,0.71381397,0.9160559,0.62540825,0.76625235,0.78082871
1586.7,0.93052896,0.91030548,0.88203291,0.64862241,0.81696108,0.71342901,0.91619085,0.62413388,0.76746857,0.78022617
1586.8,0.93019176,0.91014898,0.88016246,0.64991884,0.81527106,0.71304404,0.9163258,0.62285951,0.76868479,0.77962362
1586.9,0.92983297,0.9099923,0.87824893,0.65124312,0.81358464,0.7125782,0.91641875,0.62159685,0.7698887,0.77903527
1587,0.92947418,0.90983562,0.8763354,0.6525674,0.81189822,0.71211235,0.91651169,0.62033419,0.77109261,0.77844692
1587.1,0.92909395,0.90967861,0.87438253,0.65391882,0.81021605,0.71156643,0.91656295,0.61908337,0.77228384,0.77787297
1587.2,0.92871372,0.9095216,0.87242966,0.65527024,0.80853387,0.7110205,0.9166142,0.61783255,0.77347507,0.77729901
1587.3,0.92831223,0.90936411,0.87044118,0.65664805,0.80685654,0.71039546,0.91662413,0.61659369,0.77465324,0.77673966
1587.4,0.92791073,0.90920661,0.86845269,0.65802587,0.8051792,0.70977042,0.91663405,0.61535483,0.77583141,0.77618031
1587.5,0.92748813,0.90904847,0.86643225,0.65942931,0.80350731,0.70906738,0.91660303,0.61412804,0.77699616,0.77563575
1587.6,0.92706554,0.90889033,0.86441181,0.66083274,0.80183541,0.70836434,0.91657201,0.61290125,0.7781609,0.7750912
1587.7,0.92662206,0.90873138,0.86236303,0.66226098,0.80016953,0.70758457,0.91650048,0.61168664,0.77931186,0.77456163
1587.8,0.92617857,0.90857243,0.86031426,0.66368922,0.79850364,0.7068048,0.91642896,0.61047203,0.78046282,0.77403206
1587.9,0.92571439,0.9084125,0.85824071,0.66514141,0.79684433,0.70594973,0.91631739,0.6092697,0.78159963,0.77351765
1588,0.92525022,0.90825258,0.85616715,0.66659359,0.79518501,0.70509466,0.91620583,0.60806737,0.78273645,0.77300325
1588.1,0.92476557,0.90809151,0.85407232,0.66806883,0.7935328,0.70416584,0.91605474,0.60687742,0.78385877,0.77250419
1588.2,0.92428093,0.90793044,0.85197748,0.66954406,0.79188059,0.70323702,0.91590364,0.60568747,0.78498108,0.77200513
1588.3,0.92377605,0.90776806,0.84986478,0.6710414,0.79023601,0.70223615,0.91571353,0.60451,0.78608855,0.77152158
1588.4,0.92327117,0.90760567,0.84775209,0.67253875,0.78859144,0.70123528,0.91552343,0.60333253,0.78719602,0.77103804
1588.5,0.92274631,0.9074418,0.84562488,0.6740572,0.78695502,0.70016419,0.91529486,0.60216764,0.7882883,0.77057017
1588.6,0.92222144,0.90727793,0.84349767,0.67557566,0.7853186,0.6990931,0.9150663,0.60100274,0.78938058,0.7701023
1588.7,0.92167685,0.9071124,0.8413592,0.67711421,0.78369083,0.69795374,0.91479986,0.5998505,0.79045733,0.76965027
1588.8,0.92113226,0.90694687,0.83922074,0.67865276,0.78206305,0.69681438,0.91453343,0.59869827,0.79153408,0.76919824
1588.9,0.92056822,0.90677949,0.83707419,0.68021032,0.78044441,0.6956088,0.91422974,0.59755877,0.79259497,0.76876219
1589,0.92000418,0.90661212,0.83492764,0.68176788,0.77882577,0.69440322,0.91392605,0.59641928,0.79365586,0.76832615
1589.1,0.91942097,0.90644273,0.83277608,0.68334333,0.77721673,0.69313359,0.91358576,0.59529261,0.79470057,0.76790624
1589.2,0.91883776,0.90627333,0.83062452,0.68491879,0.77560768,0.69186395,0.91324547,0.59416593,0.79574528,0.76748632
1589.3,0.91823568,0.90610174,0.82847093,0.68651098,0.77400868,0.69053251,0.91286925,0.59305216,0.7967735,0.76708268
1589.4,0.91763359,0.90593015,0.82631734,0.68810317,0.77240967,0.68920107,0.91249304,0.59193838,0.79780172,0.76667904
1589.5,0.91701295,0.90575617,0.82416459,0.68971089,0.77082115,0.68781015,0.91208161,0.59083757,0.79881314,0.7662918
1589.6,0.9163923,0.90558219,0.82201184,0.69131861,0.76923262,0.68641924,0.91167018,0.58973675,0.79982457,0.76590457
1589.7,0.9157534,0.90540564,0.81986271,0.69294061,0.76765498,0.68497127,0.91122426,0.58864897,0.8008189,0.76553386
1589.8,0.9151145,0.90522909,0.81771357,0.69456261,0.76607735,0.6835233,0.91077835,0.58756118,0.80181323,0.76516315
1589.9,0.91445768,0.90504978,0.81557073,0.69619759,0.764511,0.68202075,0.91029872,0.58648648,0.80279019,0.76480909
1590,0.91380086,0.90487047,0.81342788,0.69783257,0.76294466,0.68051819,0.90981909,0.58541178,0.80376714,0.76445503
1590.1,0.91312645,0.90468822,0.81129388,0.6994792,0.76138999,0.67896358,0.90930653,0.58435023,0.80472645,0.76411773
1590.2,0.91245204,0.90450596,0.80915987,0.70112582,0.75983533,0.67740898,0.90879397,0.58328867,0.80568575,0.76378044
1590.3,0.9117604,0.90432058,0.80703717,0.70278271,0.75829271,0.67580489,0.90824934,0.58224031,0.80662715,0.76346002
1590.4,0.91106876,0.90413519,0.80491448,0.7044396,0.75675009,0.6742008,0.90770472,0.58119196,0.80756855,0.7631396
1590.5,0.91036023,0.90394648,0.80280543,0.70610533,0.75521988,0.67254985,0.90712893,0.58015684,0.80849178,0.76283617
1590.6,0.9096517,0.90375778,0.80069639,0.70777106,0.75368966,0.6708989,0.90655314,0.57912173,0.80941502,0.76253273
1590.7,0.90892666,0.90356556,0.79860325,0.70944418,0.75217219,0.66920372,0.9059471,0.5780999,0.81031985,0.76224638
1590.8,0.90820162,0.90337334,0.7965101,0.71111729,0.75065472,0.66750855,0.90534105,0.57707808,0.81122469,0.76196003
1590.9,0.90746044,0.90317743,0.794435,0.71279628,0.74915033,0.6657718,0.90470569,0.57606958,0.8121109,0.76169087
1591,0.90671926,0.90298152,0.7923599,0.71447527,0.74764593,0.66403506,0.90407032,0.57506108,0.81299711,0.7614217
1591.1,0.90596231,0.90278171,0.79030487,0.71615858,0.74615492,0.66225942,0.90340658,0.57406596,0.81386448,0.7611698
1591.2,0.90520537,0.90258191,0.78824985,0.71784189,0.74466391,0.66048378,0.90274284,0.57307083,0.81473185,0.76091791
1591.3,0.90443304,0.90237803,0.78621684,0.71952794,0.74318658,0.65867191,0.90205168,0.5720891,0.81558017,0.76068337
1591.4,0.90366072,0.90217415,0.78418383,0.72121399,0.74170925,0.65686005,0.90136052,0.57110738,0.81642849,0.76044884
1591.5,0.90287342,0.90196599,0.78217466,0.72290114,0.7402459,0.65501462,0.90064291,0.57013908,0.81725756,0.76023174
1591.6,0.90208612,0.90175784,0.7801655,0.7245883,0.73878255,0.65316919,0.8999253,0.56917079,0.81808664,0.76001464
1591.7,0.90128424,0.90154523,0.77818193,0.72627489,0.73733344,0.65129286,0.89918222,0.56821596,0.81889629,0.75981506
1591.8,0.90048236,0.90133261,0.77619836,0.72796149,0.73588433,0.64941652,0.89843915,0.56726112,0.81970595,0.75961547
1591.9,0.8996663,0.90111535,0.77424201,0.72964582,0.73444973,0.64751191,0.89767159,0.56631978,0.82049601,0.75943347
1592,0.89885025,0.90089808,0.77228567,0.73133015,0.73301513,0.6456073,0.89690404,0.56537843,0.82128607,0.75925147
1592.1,0.89802043,0.90067597,0.7703581,0.73301048,0.73159528,0.64367702,0.89611299,0.56445059,0.82205638,0.75908712
1592.2,0.89719061,0.90045386,0.76843054,0.73469082,0.73017543,0.64174674,0.89532194,0.56352275,0.82282669,0.75892276
1592.3,0.89634745,0.90022672,0.76653321,0.73636538,0.72877058,0.63979337,0.89450831,0.56260843,0.8235771,0.75877612
1592.4,0.89550428,0.89999957,0.76463588,0.73803994,0.72736573,0.63783999,0.89369468,0.56169412,0.82432752,0.75862947
1592.5,0.89464819,0.8997672,0.76277016,0.73970694,0.7259761,0.63586606,0.89285938,0.56079335,0.8250579,0.75850059
1592.6,0.8937921,0.89953484,0.76090444,0.74137393,0.72458647,0.63389212,0.89202409,0.55989258,0.82578829,0.75837171
1592.7,0.89292351,0.89929705,0.75907161,0.74303152,0.72321227,0.63190012,0.89116804,0.55900538,0.82649852,0.75826064
1592.8,0.89205492,0.89905927,0.75723878,0.74468912,0.72183808,0.62990812,0.89031199,0.55811817,0.82720876,0.75814957
1592.9,0.89117426,0.89881589,0.75544006,0.74633546,0.72047952,0.6279005,0.88943611,0.55724453,0.82789873,0.75805635
1593,0.89029359,0.89857251,0.75364133,0.74798181,0.71912096,0.62589288,0.88856022,0.55637089,0.82858871,0.75796314
1593.1,0.88940129,0.89832334,0.75187782,0.74961503,0.71777824,0.62387203,0.88766541,0.55551083,0.82925833,0.75788782
1593.2,0.88850899,0.89807417,0.75011432,0.75124826,0.71643552,0.62185117,0.88677061,0.55465078,0.82992796,0.7578125
1593.3,0.88760549,0.89781903,0.74838708,0.75286647,0.71510881,0.61981943,0.88585779,0.55380431,0.83057715,0.75775512
1593.4,0.88670198,0.89756388,0.74665985,0.75448469,0.7137821,0.61778768,0.88494498,0.55295784,0.83122634,0.75769773
1593.5,0.88578771,0.89730258,0.74496985,0.75608599,0.71247158,0.61574731,0.88401508,0.55212497,0.83185503,0.75765831
1593.6,0.88487344,0.89704128,0.74327986,0.75768729,0.71116106,0.61370694,0.88308518,0.55129209,0.83248372,0.75761888
1593.7,0.88394884,0.89677364,0.74162801,0.75926976,0.7098669,0.61166016,0.8821391,0.55047281,0.83309185,0.75759745
1593.8,0.88302423,0.89650599,0.73997617,0.76085223,0.70857273,0.60961339,0.88119302,0.54965354,0.83369998,0.75757601
1593.9,0.88208975,0.89623183,0.7383633,0.76241395,0.70729507,0.60756234,0.88023166,0.54884786,0.83428751,0.75757258
1594,0.88115526,0.89595767,0.73675044,0.76397567,0.70601741,0.6055113,0.87927031,0.54804218,0.83487505,0.75756915
1594.1,0.88021132,0.8956768,0.73517732,0.76551473,0.7047564,0.60345808,0.8782946,0.5472501,0.83544195,0.75758374
1594.2,0.87926739,0.89539594,0.73360421,0.76705378,0.70349539,0.60140485,0.87731888,0.54645802,0.83600885,0.75759833
1594.3,0.87831444,0.89510819,0.73207156,0.76856825,0.70225116,0.59935145,0.87632974,0.54567953,0.83655512,0.75763096
1594.4,0.8773615,0.89482045,0.7305389,0.77008271,0.70100693,0.59729804,0.87534059,0.54490104,0.83710138,0.75766358
1594.5,0.87639999,0.89452565,0.72904735,0.77157069,0.69977961,0.59524639,0.87433895,0.54413614,0.837627,0.75771425
1594.6,0.87543849,0.89423086,0.72755581,0.77305866,0.69855229,0.59319474,0.8733373,0.54337124,0.83815261,0.75776491
1594.7,0.87446885,0.89392884,0.72610596,0.77451824,0.69734199,0.5911467,0.87232407,0.54261992,0.8386576,0.75783362
1594.8,0.87349922,0.89362682,0.72465611,0.77597782,0.69613169,0.58909866,0.87131085,0.5418686,0.83916259,0.75790233
1594.9,0.8725219,0.8933174,0.7232485,0.77740712,0.69493853,0.58705603,0.87028695,0.54113086,0.83964696,0.75798907
1595,0.87154458,0.89300798,0.72184089,0.77883643,0.69374536,0.5850134,0.86926306,0.54039311,0.84013134,0.75807581
1595.1,0.87056002,0.892691,0.720476,0.7802336,0.69256943,0.58297789,0.8682294,0.53966893,0.84059515,0.75818058
1595.2,0.86957545,0.89237403,0.71911112,0.78163077,0.6913935,0.58094238,0.86719574,0.53894475,0.84105896,0.75828536
1595.3,0.86858408,0.89204932,0.7177894,0.78299397,0.6902349,0.57891564,0.86615321,0.53823412,0.84150225,0.75840815
1595.4,0.8675927,0.89172462,0.71646769,0.78435717,0.68907629,0.57688889,0.86511067,0.53752349,0.84194554,0.75853094
1595.5,0.86659496,0.89139203,0.71518954,0.7856846,0.6879351,0.57487248,0.86406014,0.5368264,0.84236837,0.75867173
1595.6,0.86559721,0.89105944,0.71391139,0.78701202,0.68679391,0.57285608,0.86300962,0.53612931,0.8427912,0.75881252
1595.7,0.86459353,0.8907188,0.71267717,0.78830191,0.68567022,0.57085151,0.86195196,0.53544575,0.84319365,0.75897128
1595.8,0.86358984,0.89037817,0.71144294,0.7895918,0.68454652,0.56884694,0.86089431,0.53476218,0.8435961,0.75913005
1595.9,0.86258065,0.89002934,0.71025295,0.79084243,0.6834404,0.56685563,0.85983038,0.53409213,0.84397826,0.75930676
1596,0.86157147,0.8896805,0.70906296,0.79209306,0.68233427,0.56486432,0.85876645,0.53342208,0.84436041,0.75948348
1596.1,0.8605572,0.88932333,0.70791749,0.79330274,0.68124578,0.56288765,0.8576971,0.53276553,0.84472237,0.75967812
1596.2,0.85954294,0.88896615,0.70677201,0.79451242,0.68015728,0.56091097,0.85662774,0.53210898,0.84508433,0.75987275
1596.3,0.85852404,0.88860048,0.7056713,0.79567953,0.6790865,0.55895021,0.8555538,0.53146591,0.8454262,0.76008526
1596.4,0.85750514,0.88823481,0.70457059,0.79684663,0.67801571,0.55698946,0.85447985,0.53082284,0.84576807,0.76029778
1596.5,0.85648204,0.88786051,0.70351485,0.79796958,0.67696269,0.55504588,0.85340215,0.53019325,0.84608998,0.76052813
1596.6,0.85545893,0.88748621,0.70245912,0.79909253,0.67590967,0.55310229,0.85232444,0.52956366,0.84641189,0.76075848
1596.7,0.85443205,0.88710315,0.70144855,0.8001698,0.67487448,0.55117704,0.85124379,0.52894752,0.84671396,0.76100661
1596.8,0.85340517,0.88672009,0.70043797,0.80124708,0.67383929,0.54925178,0.85016314,0.52833139,0.84701604,0.76125474
1596.9,0.85237494,0.88632813,0.69947271,0.80227724,0.67282197,0.54734596,0.84908034,0.52772869,0.84729843,0.7615206
1597,0.85134471,0.88593618,0.69850745,0.8033074,0.67180465,0.54544015,0.84799754,0.527126,0.84758081,0.76178647
1597.1,0.85031156,0.8855352,0.69758762,0.80428908,0.67080526,0.5435548,0.84691338,0.52653674,0.84784367,0.76207
1597.2,0.8492784,0.88513423,0.69666779,0.80527075,0.66980586,0.54166946,0.84582921,0.52594747,0.84810653,0.76235353
1597.3,0.84824274,0.88472412,0.69579349,0.80620264,0.66882443,0.53980557,0.84474444,0.52537162,0.84835002,0.76265465
1597.4,0.84720708,0.88431401,0.6949192,0.80713453,0.667843,0.53794168,0.84365968,0.52479576,0.84859352,0.76295578
1597.5,0.84616933,0.88389465,0.69409049,0.80801543,0.66687957,0.53610016,0.84257506,0.5242333,0.84881784,0.76327444
1597.6,0.84513158,0.88347529,0.69326179,0.80889633,0.66591613,0.53425864,0.84149044,0.52367083,0.84904215,0.76359309
1597.7,0.84409214,0.88304657,0.69247873,0.80972511,0.66497073,0.53244035,0.84040671,0.52312174,0.84924748,0.7639292
1597.8,0.84305271,0.88261784,0.69169567,0.81055389,0.66402533,0.53062205,0.83932297,0.52257265,0.8494528,0.7642653
1597.9,0.842012,0.88217966,0.69095827,0.81132953,0.66309798,0.52882779,0.83824084,0.52203691,0.84963934,0.76461877
1598,0.84097129,0.88174147,0.69022088,0.81210516,0.66217062,0.52703352,0.8371587,0.52150117,0.84982587,0.76497223
1598.1,0.83992971,0.88129372,0.68952914,0.81282671,0.66126135,0.52526402,0.83607886,0.52097876,0.84999384,0.76534297
1598.2,0.83888812,0.88084597,0.68883741,0.81354827,0.66035207,0.52349452,0.83499901,0.52045635,0.8501618,0.76571371
1598.3,0.83784604,0.88038856,0.68819131,0.8142149,0.65946087,0.52175046,0.83392212,0.51994724,0.85031141,0.76610163
1598.4,0.83680396,0.87993115,0.68754521,0.81488154,0.65856967,0.52000639,0.83284522,0.51943814,0.85046102,0.76648955
1598.5,0.83576176,0.87946398,0.6869447,0.81549253,0.65769655,0.51828838,0.83177191,0.51894231,0.85059252,0.76689455
1598.6,0.83471956,0.87899681,0.68634419,0.81610352,0.65682343,0.51657037,0.83069859,0.51844648,0.85072402,0.76729956
1598.7,0.83367761,0.87851979,0.68578921,0.81665824,0.65596839,0.51487897,0.82962947,0.51796389,0.85083765,0.76772155
1598.8,0.83263566,0.87804278,0.68523423,0.81721295,0.65511335,0.51318758,0.82856035,0.51748131,0.85095128,0.76814355
1598.9,0.83159432,0.87755583,0.68472471,0.81771086,0.65427638,0.51152333,0.82749602,0.51701195,0.85104728,0.76858242
1599,0.83055298,0.87706888,0.68421519,0.81820877,0.65343941,0.50985908,0.82643169,0.51654259,0.85114329,0.7690213
1599.1,0.8295126,0.87657193,0.68375104,0.81864944,0.6526205,0.50822245,0.82537274,0.51608643,0.85122193,0.76947695
1599.2,0.82847223,0.87607497,0.68328689,0.81909012,0.65180159,0.50658582,0.82431378,0.51563026,0.85130058,0.76993259
1599.3,0.82743318,0.87556794,0.68286801,0.81947324,0.65100074,0.50497726,0.82326077,0.51518727,0.85136213,0.7704049
1599.4,0.82639413,0.8750609,0.68244913,0.81985636,0.65019989,0.50336869,0.82220775,0.51474427,0.85142368,0.7708772
1599.5,0.82535675,0.87454372,0.68207542,0.8201817,0.64941708,0.5017886,0.82116123,0.51431442,0.85146841,0.77136603
1599.6,0.82431937,0.87402653,0.68170171,0.82050705,0.64863427,0.5002085,0.8201147,0.51388456,0.85151314,0.77185487
1599.7,0.823284,0.87349914,0.68137305,0.82077452,0.6478695,0.49865723,0.81907519,0.51346783,0.85154132,0.77236011
1599.8,0.82224863,0.87297174,0.68104438,0.82104198,0.64710472,0.49710597,0.81803568,0.51305109,0.85156951,0.77286535
1599.9,0.8212156,0.87243408,0.68076063,0.82125156,0.64635796,0.49558386,0.81700371,0.51264745,0.85158144,0.77338686
1600,0.82018258,0.87189642,0.68047688,0.82146113,0.64561119,0.49406176,0.81597174,0.5122438,0.85159337,0.77390837
